id,Response
14682,1
14683,1
14684,1
14685,0
14686,1
14687,1
14688,1
14689,1
14690,0
14691,0
14692,0
14693,0
14694,1
14695,1
14696,0
14697,1
14698,0
14699,0
14700,1
14701,1
14702,1
14703,0
14704,0
14705,1
14706,1
14707,1
14708,1
14709,1
14710,0
14711,0
14712,0
14713,0
14714,1
14715,1
14716,1
14717,0
14718,0
14719,0
14720,1
14721,0
14722,0
14723,1
14724,1
14725,1
14726,0
14727,1
14728,0
14729,0
14730,0
14731,1
14732,0
14733,0
14734,1
14735,1
14736,0
14737,1
14738,0
14739,1
14740,0
14741,0
14742,0
14743,0
14744,1
14745,1
14746,1
14747,0
14748,0
14749,1
14750,1
14751,1
14752,1
14753,0
14754,1
14755,0
14756,0
14757,0
14758,1
14759,0
14760,0
14761,1
14762,0
14763,0
14764,1
14765,0
14766,0
14767,0
14768,1
14769,0
14770,0
14771,1
14772,1
14773,0
14774,0
14775,0
14776,1
14777,0
14778,0
14779,1
14780,1
14781,0
14782,0
14783,1
14784,0
14785,1
14786,1
14787,0
14788,1
14789,0
14790,1
14791,0
14792,1
14793,0
14794,0
14795,0
14796,0
14797,1
14798,0
14799,1
14800,1
14801,1
14802,1
14803,1
14804,0
14805,1
14806,0
14807,1
14808,0
14809,1
14810,1
14811,0
14812,1
14813,0
14814,1
14815,1
14816,1
14817,0
14818,0
14819,1
14820,0
14821,1
14822,1
14823,0
14824,1
14825,0
14826,1
14827,0
14828,1
14829,1
14830,1
14831,0
14832,1
14833,1
14834,0
14835,1
14836,0
14837,0
14838,0
14839,0
14840,1
14841,1
14842,0
14843,0
14844,1
14845,1
14846,1
14847,1
14848,0
14849,1
14850,0
14851,0
14852,1
14853,1
14854,0
14855,0
14856,0
14857,1
14858,0
14859,1
14860,1
14861,0
14862,1
14863,1
14864,1
14865,1
14866,0
14867,0
14868,1
14869,0
14870,1
14871,0
14872,0
14873,1
14874,0
14875,0
14876,1
14877,1
14878,1
14879,1
14880,1
14881,1
14882,1
14883,0
14884,0
14885,0
14886,0
14887,1
14888,0
14889,0
14890,0
14891,1
14892,0
14893,0
14894,1
14895,0
14896,0
14897,0
14898,1
14899,1
14900,1
14901,1
14902,1
14903,0
14904,1
14905,1
14906,1
14907,1
14908,1
14909,0
14910,0
14911,0
14912,1
14913,1
14914,0
14915,0
14916,1
14917,0
14918,1
14919,0
14920,1
14921,0
14922,1
14923,1
14924,0
14925,1
14926,0
14927,1
14928,0
14929,0
14930,1
14931,0
14932,1
14933,0
14934,1
14935,0
14936,0
14937,1
14938,1
14939,0
14940,1
14941,0
14942,0
14943,0
14944,1
14945,0
14946,0
14947,0
14948,0
14949,1
14950,1
14951,0
14952,1
14953,0
14954,0
14955,1
14956,0
14957,0
14958,1
14959,0
14960,1
14961,1
14962,1
14963,0
14964,1
14965,1
14966,1
14967,1
14968,1
14969,0
14970,1
14971,1
14972,1
14973,0
14974,1
14975,1
14976,1
14977,1
14978,1
14979,0
14980,0
14981,0
14982,0
14983,1
14984,1
14985,0
14986,1
14987,0
14988,0
14989,1
14990,1
14991,0
14992,1
14993,1
14994,0
14995,0
14996,0
14997,0
14998,1
14999,1
15000,1
15001,1
15002,1
15003,1
15004,0
15005,1
15006,1
15007,0
15008,1
15009,1
15010,0
15011,0
15012,0
15013,1
15014,0
15015,0
15016,1
15017,1
15018,1
15019,1
15020,0
15021,1
15022,1
15023,0
15024,1
15025,0
15026,1
15027,0
15028,0
15029,1
15030,0
15031,1
15032,0
15033,1
15034,1
15035,0
15036,1
15037,0
15038,1
15039,0
15040,1
15041,1
15042,0
15043,1
15044,0
15045,0
15046,0
15047,1
15048,0
15049,1
15050,1
15051,0
15052,0
15053,1
15054,1
15055,1
15056,0
15057,0
15058,1
15059,0
15060,0
15061,0
15062,1
15063,1
15064,1
15065,0
15066,1
15067,0
15068,1
15069,0
15070,0
15071,0
15072,0
15073,0
15074,0
15075,0
15076,0
15077,1
15078,0
15079,1
15080,0
15081,1
15082,1
15083,1
15084,0
15085,1
15086,0
15087,0
15088,0
15089,1
15090,0
15091,1
15092,0
15093,1
15094,1
15095,1
15096,1
15097,0
15098,1
15099,0
15100,1
15101,1
15102,1
15103,0
15104,0
15105,0
15106,0
15107,0
15108,1
15109,1
15110,1
15111,1
15112,0
15113,1
15114,0
15115,1
15116,1
15117,0
15118,1
15119,0
15120,0
15121,0
15122,0
15123,1
15124,1
15125,0
15126,1
15127,1
15128,0
15129,0
15130,0
15131,0
15132,1
15133,1
15134,1
15135,0
15136,0
15137,1
15138,0
15139,0
15140,0
15141,1
15142,1
15143,1
15144,1
15145,1
15146,1
15147,0
15148,0
15149,0
15150,1
15151,0
15152,0
15153,0
15154,1
15155,0
15156,1
15157,0
15158,0
15159,0
15160,1
15161,1
15162,1
15163,0
15164,0
15165,1
15166,0
15167,0
15168,0
15169,0
15170,0
15171,0
15172,0
15173,1
15174,1
15175,1
15176,0
15177,1
15178,0
15179,1
15180,0
15181,0
15182,1
15183,1
15184,1
15185,0
15186,1
15187,0
15188,0
15189,0
15190,0
15191,1
15192,1
15193,0
15194,0
15195,1
15196,1
15197,1
15198,0
15199,1
15200,0
15201,0
15202,1
15203,0
15204,0
15205,1
15206,0
15207,1
15208,0
15209,1
15210,0
15211,0
15212,0
15213,1
15214,1
15215,1
15216,1
15217,1
15218,0
15219,0
15220,1
15221,1
15222,1
15223,0
15224,1
15225,1
15226,1
15227,1
15228,0
15229,1
15230,0
15231,0
15232,1
15233,1
15234,1
15235,1
15236,1
15237,1
15238,0
15239,1
15240,0
15241,1
15242,0
15243,0
15244,1
15245,0
15246,0
15247,1
15248,0
15249,1
15250,0
15251,1
15252,0
15253,0
15254,1
15255,0
15256,1
15257,0
15258,0
15259,0
15260,0
15261,0
15262,1
15263,0
15264,1
15265,1
15266,1
15267,1
15268,0
15269,1
15270,0
15271,1
15272,0
15273,1
15274,1
15275,0
15276,0
15277,0
15278,1
15279,0
15280,0
15281,0
15282,1
15283,1
15284,0
15285,1
15286,0
15287,0
15288,0
15289,1
15290,0
15291,0
15292,0
15293,0
15294,0
15295,0
15296,1
15297,1
15298,0
15299,0
15300,0
15301,0
15302,1
15303,0
15304,0
15305,1
15306,0
15307,1
15308,1
15309,1
15310,1
15311,1
15312,1
15313,1
15314,0
15315,1
15316,0
15317,1
15318,1
15319,0
15320,0
15321,1
15322,1
15323,0
15324,0
15325,0
15326,1
15327,0
15328,0
15329,0
15330,1
15331,0
15332,0
15333,1
15334,0
15335,1
15336,0
15337,1
15338,0
15339,0
15340,0
15341,1
15342,1
15343,0
15344,1
15345,1
15346,0
15347,0
15348,0
15349,1
15350,0
15351,0
15352,0
15353,0
15354,1
15355,0
15356,0
15357,1
15358,1
15359,1
15360,1
15361,1
15362,1
15363,1
15364,0
15365,0
15366,0
15367,0
15368,1
15369,0
15370,0
15371,0
15372,0
15373,1
15374,1
15375,1
15376,0
15377,1
15378,1
15379,1
15380,1
15381,1
15382,0
15383,0
15384,1
15385,0
15386,1
15387,0
15388,0
15389,1
15390,0
15391,0
15392,1
15393,0
15394,0
15395,0
15396,1
15397,0
15398,1
15399,1
15400,1
15401,1
15402,1
15403,1
15404,0
15405,0
15406,1
15407,1
15408,0
15409,0
15410,1
15411,0
15412,0
15413,1
15414,1
15415,1
15416,0
15417,1
15418,0
15419,0
15420,1
15421,1
15422,1
15423,0
15424,1
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,1
15433,0
15434,1
15435,0
15436,1
15437,1
15438,1
15439,1
15440,1
15441,1
15442,0
15443,1
15444,0
15445,0
15446,0
15447,1
15448,1
15449,0
15450,0
15451,0
15452,0
15453,1
15454,0
15455,0
15456,1
15457,0
15458,0
15459,0
15460,1
15461,1
15462,0
15463,0
15464,0
15465,0
15466,0
15467,1
15468,0
15469,1
15470,1
15471,1
15472,1
15473,0
15474,1
15475,0
15476,0
15477,1
15478,0
15479,1
15480,0
15481,0
15482,1
15483,1
15484,1
15485,0
15486,0
15487,0
15488,0
15489,0
15490,1
15491,0
15492,0
15493,1
15494,0
15495,1
15496,0
15497,1
15498,0
15499,0
15500,0
15501,0
15502,1
15503,0
15504,1
15505,1
15506,1
15507,0
15508,0
15509,0
15510,0
15511,1
15512,1
15513,0
15514,0
15515,1
15516,1
15517,0
15518,0
15519,0
15520,1
15521,0
15522,1
15523,0
15524,1
15525,0
15526,0
15527,1
15528,1
15529,0
15530,1
15531,0
15532,1
15533,0
15534,0
15535,1
15536,0
15537,1
15538,0
15539,0
15540,1
15541,0
15542,0
15543,1
15544,1
15545,1
15546,0
15547,1
15548,1
15549,1
15550,0
15551,1
15552,0
15553,0
15554,1
15555,1
15556,1
15557,0
15558,1
15559,1
15560,0
15561,0
15562,1
15563,1
15564,0
15565,1
15566,1
15567,0
15568,0
15569,1
15570,0
15571,0
15572,0
15573,0
15574,0
15575,0
15576,0
15577,1
15578,1
15579,0
15580,1
15581,1
15582,1
15583,0
15584,0
15585,0
15586,0
15587,1
15588,1
15589,0
15590,0
15591,1
15592,1
15593,1
15594,0
15595,1
15596,1
15597,1
15598,0
15599,0
15600,1
15601,1
15602,0
15603,0
15604,1
15605,1
15606,0
15607,1
15608,0
15609,0
15610,0
15611,0
15612,1
15613,0
15614,0
15615,0
15616,0
15617,1
15618,1
15619,0
15620,0
15621,0
15622,1
15623,1
15624,1
15625,1
15626,1
15627,0
15628,1
15629,0
15630,0
15631,1
15632,1
15633,1
15634,1
15635,1
15636,0
15637,1
15638,1
15639,1
15640,0
15641,1
15642,0
15643,1
15644,0
15645,1
15646,0
15647,0
15648,1
15649,0
15650,1
15651,0
15652,0
15653,1
15654,1
15655,0
15656,0
15657,1
15658,1
15659,1
15660,1
15661,0
15662,0
15663,1
15664,1
15665,1
15666,0
15667,0
15668,1
15669,1
15670,1
15671,0
15672,0
15673,1
15674,1
15675,0
15676,0
15677,1
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,1
15685,1
15686,0
15687,0
15688,1
15689,0
15690,0
15691,1
15692,0
15693,1
15694,1
15695,0
15696,0
15697,1
15698,1
15699,0
15700,0
15701,1
15702,1
15703,0
15704,1
15705,1
15706,0
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,1
15714,0
15715,1
15716,0
15717,0
15718,0
15719,1
15720,1
15721,0
15722,0
15723,1
15724,1
15725,1
15726,0
15727,0
15728,0
15729,1
15730,1
15731,1
15732,0
15733,1
15734,1
15735,1
15736,1
15737,1
15738,1
15739,0
15740,1
15741,1
15742,1
15743,0
15744,1
15745,1
15746,1
15747,0
15748,0
15749,1
15750,1
15751,0
15752,0
15753,0
15754,0
15755,1
15756,0
15757,0
15758,1
15759,1
15760,0
15761,0
15762,0
15763,1
15764,0
15765,0
15766,0
15767,1
15768,1
15769,0
15770,1
15771,0
15772,1
15773,1
15774,1
15775,1
15776,1
15777,1
15778,1
15779,1
15780,0
15781,0
15782,0
15783,0
15784,1
15785,0
15786,0
15787,0
15788,0
15789,1
15790,1
15791,0
15792,1
15793,1
15794,1
15795,0
15796,0
15797,0
15798,1
15799,1
15800,0
15801,1
15802,0
15803,0
15804,0
15805,1
15806,1
15807,1
15808,0
15809,1
15810,1
15811,1
15812,0
15813,1
15814,1
15815,1
15816,1
15817,1
15818,0
15819,0
15820,1
15821,1
15822,1
15823,1
15824,1
15825,1
15826,0
15827,1
15828,0
15829,1
15830,1
15831,0
15832,1
15833,0
15834,1
15835,0
15836,0
15837,1
15838,0
15839,0
15840,1
15841,0
15842,0
15843,1
15844,1
15845,1
15846,0
15847,1
15848,0
15849,0
15850,1
15851,0
15852,1
15853,0
15854,0
15855,1
15856,0
15857,0
15858,1
15859,1
15860,1
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,1
15868,1
15869,1
15870,1
15871,0
15872,0
15873,1
15874,0
15875,0
15876,1
15877,1
15878,1
15879,0
15880,1
15881,1
15882,1
15883,1
15884,0
15885,1
15886,1
15887,1
15888,0
15889,0
15890,0
15891,0
15892,0
15893,1
15894,0
15895,0
15896,1
15897,1
15898,0
15899,0
15900,1
15901,1
15902,1
15903,1
15904,0
15905,0
15906,1
15907,1
15908,1
15909,1
15910,1
15911,1
15912,0
15913,1
15914,1
15915,0
15916,1
15917,1
15918,0
15919,1
15920,0
15921,0
15922,0
15923,0
15924,1
15925,1
15926,1
15927,1
15928,1
15929,1
15930,1
15931,0
15932,0
15933,0
15934,1
15935,1
15936,0
15937,1
15938,1
15939,1
15940,0
15941,1
15942,0
15943,1
15944,0
15945,1
15946,1
15947,0
15948,1
15949,0
15950,1
15951,0
15952,1
15953,0
15954,0
15955,1
15956,1
15957,1
15958,0
15959,1
15960,0
15961,1
15962,0
15963,0
15964,0
15965,1
15966,0
15967,1
15968,1
15969,1
15970,0
15971,0
15972,1
15973,0
15974,0
15975,0
15976,0
15977,0
15978,1
15979,0
15980,0
15981,1
15982,0
15983,1
15984,0
15985,1
15986,1
15987,1
15988,0
15989,0
15990,1
15991,1
15992,1
15993,0
15994,1
15995,0
15996,1
15997,0
15998,1
15999,1
16000,0
16001,1
16002,0
16003,1
16004,0
16005,0
16006,0
16007,0
16008,1
16009,1
16010,1
16011,0
16012,0
16013,0
16014,0
16015,1
16016,1
16017,0
16018,1
16019,1
16020,1
16021,0
16022,0
16023,1
16024,1
16025,1
16026,1
16027,0
16028,1
16029,1
16030,0
16031,1
16032,1
16033,1
16034,0
16035,0
16036,1
16037,0
16038,0
16039,1
16040,0
16041,1
16042,0
16043,0
16044,1
16045,0
16046,0
16047,1
16048,0
16049,0
16050,1
16051,0
16052,1
16053,1
16054,1
16055,0
16056,0
16057,0
16058,0
16059,0
16060,0
16061,0
16062,1
16063,0
16064,1
16065,1
16066,0
16067,1
16068,1
16069,0
16070,1
16071,0
16072,1
16073,0
16074,0
16075,0
16076,1
16077,0
16078,1
16079,1
16080,0
16081,0
16082,0
16083,0
16084,1
16085,1
16086,1
16087,1
16088,0
16089,0
16090,1
16091,1
16092,1
16093,0
16094,1
16095,0
16096,1
16097,1
16098,1
16099,0
16100,0
16101,1
16102,0
16103,0
16104,0
16105,1
16106,0
16107,0
16108,0
16109,1
16110,0
16111,1
16112,0
16113,1
16114,1
16115,0
16116,1
16117,0
16118,1
16119,1
16120,0
16121,0
16122,0
16123,1
16124,0
16125,0
16126,1
16127,1
16128,0
16129,1
16130,0
16131,1
16132,1
16133,1
16134,1
16135,0
16136,1
16137,1
16138,1
16139,1
16140,0
16141,0
16142,1
16143,0
16144,0
16145,1
16146,0
16147,1
16148,1
16149,1
16150,0
16151,1
16152,1
16153,0
16154,0
16155,1
16156,1
16157,1
16158,0
16159,1
16160,0
16161,1
16162,0
16163,0
16164,1
16165,0
16166,0
16167,1
16168,1
16169,0
16170,1
16171,1
16172,1
16173,0
16174,1
16175,1
16176,1
16177,0
16178,0
16179,0
16180,0
16181,1
16182,1
16183,1
16184,0
16185,1
16186,0
16187,1
16188,0
16189,1
16190,1
16191,0
16192,1
16193,1
16194,1
16195,1
16196,1
16197,1
16198,0
16199,1
16200,1
16201,1
16202,1
16203,1
16204,0
16205,0
16206,1
16207,1
16208,0
16209,0
16210,0
16211,0
16212,1
16213,0
16214,0
16215,0
16216,1
16217,1
16218,0
16219,0
16220,1
16221,1
16222,1
16223,1
16224,1
16225,1
16226,0
16227,1
16228,1
16229,0
16230,1
16231,1
16232,1
16233,1
16234,0
16235,1
16236,1
16237,1
16238,0
16239,0
16240,1
16241,1
16242,1
16243,0
16244,0
16245,0
16246,1
16247,1
16248,0
16249,0
16250,1
16251,0
16252,1
16253,0
16254,1
16255,1
16256,1
16257,1
16258,0
16259,1
16260,1
16261,0
16262,1
16263,1
16264,0
16265,1
16266,0
16267,0
16268,0
16269,0
16270,1
16271,0
16272,0
16273,0
16274,1
16275,0
16276,0
16277,0
16278,1
16279,0
16280,1
16281,1
16282,1
16283,1
16284,1
16285,1
16286,1
16287,0
16288,1
16289,0
16290,0
16291,0
16292,1
16293,1
16294,0
16295,1
16296,0
16297,1
16298,0
16299,0
16300,1
16301,0
16302,1
16303,0
16304,1
16305,0
16306,0
16307,1
16308,0
16309,0
16310,1
16311,0
16312,1
16313,1
16314,1
16315,0
16316,0
16317,0
16318,1
16319,1
16320,1
16321,1
16322,0
16323,0
16324,0
16325,0
16326,1
16327,1
16328,1
16329,0
16330,1
16331,0
16332,0
16333,1
16334,1
16335,1
16336,0
16337,0
16338,0
16339,0
16340,0
16341,1
16342,1
16343,1
16344,1
16345,0
16346,0
16347,0
16348,0
16349,1
16350,0
16351,0
16352,0
16353,0
16354,0
16355,1
16356,1
16357,1
16358,0
16359,0
16360,0
16361,1
16362,1
16363,0
16364,0
16365,1
16366,1
16367,0
16368,0
16369,0
16370,1
16371,0
16372,0
16373,0
16374,0
16375,1
16376,0
16377,0
16378,0
16379,0
16380,1
16381,1
16382,0
16383,1
16384,1
16385,0
16386,0
16387,1
16388,1
16389,1
16390,0
16391,0
16392,0
16393,1
16394,0
16395,1
16396,1
16397,0
16398,1
16399,0
16400,1
16401,0
16402,1
16403,0
16404,0
16405,1
16406,0
16407,1
16408,0
16409,1
16410,1
16411,0
16412,0
16413,0
16414,0
16415,1
16416,0
16417,0
16418,0
16419,0
16420,1
16421,1
16422,1
16423,0
16424,0
16425,0
16426,0
16427,0
16428,1
16429,0
16430,0
16431,1
16432,1
16433,1
16434,0
16435,1
16436,0
16437,1
16438,1
16439,1
16440,1
16441,1
16442,0
16443,1
16444,0
16445,1
16446,0
16447,0
16448,1
16449,0
16450,1
16451,0
16452,1
16453,0
16454,1
16455,1
16456,1
16457,0
16458,1
16459,0
16460,0
16461,0
16462,1
16463,0
16464,0
16465,0
16466,1
16467,0
16468,0
16469,1
16470,0
16471,0
16472,0
16473,1
16474,0
16475,0
16476,1
16477,0
16478,0
16479,0
16480,1
16481,1
16482,0
16483,1
16484,1
16485,0
16486,0
16487,1
16488,0
16489,1
16490,0
16491,1
16492,1
16493,1
16494,0
16495,0
16496,1
16497,0
16498,1
16499,0
16500,0
16501,1
16502,1
16503,1
16504,1
16505,0
16506,1
16507,1
16508,1
16509,0
16510,1
16511,0
16512,1
16513,0
16514,0
16515,0
16516,0
16517,1
16518,1
16519,1
16520,1
16521,1
16522,0
16523,0
16524,0
16525,0
16526,1
16527,0
16528,0
16529,1
16530,1
16531,0
16532,1
16533,1
16534,1
16535,1
16536,1
16537,0
16538,0
16539,0
16540,1
16541,1
16542,0
16543,1
16544,0
16545,1
16546,1
16547,0
16548,0
16549,1
16550,0
16551,0
16552,1
16553,1
16554,1
16555,0
16556,1
16557,1
16558,0
16559,1
16560,1
16561,0
16562,1
16563,1
16564,0
16565,1
16566,1
16567,1
16568,1
16569,0
16570,1
16571,0
16572,1
16573,1
16574,1
16575,0
16576,0
16577,1
16578,1
16579,0
16580,1
16581,0
16582,0
16583,1
16584,0
16585,1
16586,0
16587,0
16588,1
16589,1
16590,0
16591,0
16592,1
16593,0
16594,0
16595,1
16596,1
16597,1
16598,1
16599,0
16600,0
16601,1
16602,0
16603,1
16604,1
16605,0
16606,0
16607,0
16608,0
16609,0
16610,0
16611,1
16612,1
16613,0
16614,0
16615,1
16616,1
16617,1
16618,1
16619,0
16620,1
16621,1
16622,0
16623,0
16624,0
16625,0
16626,1
16627,1
16628,0
16629,1
16630,0
16631,0
16632,1
16633,0
16634,1
16635,1
16636,0
16637,1
16638,0
16639,1
16640,1
16641,1
16642,0
16643,1
16644,0
16645,1
16646,0
16647,0
16648,0
16649,0
16650,0
16651,1
16652,0
16653,0
16654,1
16655,0
16656,0
16657,0
16658,0
16659,1
16660,0
16661,1
16662,0
16663,0
16664,0
16665,0
16666,0
16667,0
16668,0
16669,1
16670,1
16671,1
16672,0
16673,1
16674,0
16675,1
16676,0
16677,1
16678,0
16679,1
16680,1
16681,1
16682,0
16683,0
16684,0
16685,1
16686,1
16687,0
16688,0
16689,0
16690,1
16691,0
16692,1
16693,1
16694,0
16695,0
16696,1
16697,1
16698,1
16699,0
16700,0
16701,0
16702,1
16703,1
16704,0
16705,0
16706,0
16707,1
16708,0
16709,1
16710,0
16711,1
16712,0
16713,1
16714,0
16715,0
16716,0
16717,0
16718,1
16719,0
16720,0
16721,0
16722,0
16723,1
16724,1
16725,1
16726,1
16727,1
16728,0
16729,0
16730,1
16731,0
16732,1
16733,1
16734,1
16735,0
16736,0
16737,0
16738,1
16739,1
16740,0
16741,1
16742,0
16743,1
16744,0
16745,1
16746,1
16747,0
16748,0
16749,0
16750,1
16751,0
16752,0
16753,1
16754,1
16755,0
16756,1
16757,0
16758,1
16759,0
16760,1
16761,0
16762,1
16763,0
16764,0
16765,1
16766,1
16767,0
16768,0
16769,1
16770,0
16771,1
16772,1
16773,1
16774,0
16775,1
16776,0
16777,0
16778,1
16779,1
16780,0
16781,0
16782,0
16783,1
16784,0
16785,1
16786,1
16787,0
16788,1
16789,0
16790,1
16791,1
16792,1
16793,1
16794,1
16795,1
16796,1
16797,1
16798,0
16799,0
16800,0
16801,1
16802,1
16803,1
16804,0
16805,0
16806,0
16807,0
16808,0
16809,0
16810,0
16811,1
16812,0
16813,0
16814,1
16815,1
16816,1
16817,1
16818,1
16819,1
16820,0
16821,0
16822,1
16823,1
16824,0
16825,1
16826,0
16827,1
16828,0
16829,1
16830,0
16831,1
16832,0
16833,0
16834,1
16835,0
16836,1
16837,1
16838,0
16839,1
16840,0
16841,0
16842,0
16843,0
16844,0
16845,1
16846,0
16847,1
16848,0
16849,0
16850,0
16851,1
16852,1
16853,1
16854,1
16855,0
16856,1
16857,1
16858,1
16859,1
16860,1
16861,0
16862,0
16863,1
16864,0
16865,0
16866,1
16867,0
16868,0
16869,0
16870,1
16871,1
16872,1
16873,1
16874,1
16875,0
16876,1
16877,1
16878,0
16879,1
16880,0
16881,0
16882,0
16883,0
16884,1
16885,1
16886,0
16887,1
16888,0
16889,0
16890,1
16891,1
16892,1
16893,0
16894,1
16895,0
16896,0
16897,1
16898,0
16899,1
16900,1
16901,1
16902,1
16903,0
16904,0
16905,1
16906,1
16907,0
16908,0
16909,0
16910,1
16911,0
16912,0
16913,1
16914,1
16915,1
16916,0
16917,1
16918,0
16919,1
16920,1
16921,1
16922,0
16923,0
16924,0
16925,0
16926,0
16927,0
16928,1
16929,1
16930,1
16931,1
16932,1
16933,0
16934,0
16935,0
16936,1
16937,0
16938,0
16939,1
16940,1
16941,0
16942,1
16943,1
16944,0
16945,1
16946,1
16947,1
16948,1
16949,0
16950,0
16951,0
16952,0
16953,1
16954,1
16955,1
16956,1
16957,0
16958,0
16959,0
16960,1
16961,0
16962,1
16963,0
16964,1
16965,1
16966,1
16967,0
16968,0
16969,0
16970,1
16971,1
16972,1
16973,1
16974,0
16975,0
16976,0
16977,0
16978,1
16979,0
16980,1
16981,1
16982,0
16983,0
16984,1
16985,1
16986,0
16987,1
16988,1
16989,0
16990,1
16991,0
16992,1
16993,1
16994,0
16995,0
16996,0
16997,1
16998,1
16999,0
17000,1
17001,0
17002,0
17003,1
17004,0
17005,1
17006,0
17007,1
17008,0
17009,0
17010,0
17011,1
17012,1
17013,1
17014,1
17015,0
17016,0
17017,1
17018,0
17019,1
17020,0
17021,1
17022,0
17023,0
17024,1
17025,0
17026,1
17027,0
17028,0
17029,1
17030,1
17031,0
17032,0
17033,1
17034,1
17035,1
17036,0
17037,1
17038,0
17039,1
17040,1
17041,0
17042,0
17043,0
17044,1
17045,1
17046,1
17047,0
17048,0
17049,0
17050,0
17051,0
17052,0
17053,0
17054,1
17055,1
17056,0
17057,1
17058,0
17059,1
17060,1
17061,0
17062,0
17063,0
17064,1
17065,0
17066,0
17067,0
17068,0
17069,0
17070,1
17071,1
17072,1
17073,0
17074,0
17075,1
17076,1
17077,1
17078,0
17079,0
17080,0
17081,0
17082,1
17083,0
17084,1
17085,1
17086,0
17087,1
17088,1
17089,1
17090,1
17091,1
17092,0
17093,0
17094,0
17095,1
17096,1
17097,1
17098,1
17099,1
17100,1
17101,0
17102,0
17103,0
17104,1
17105,1
17106,1
17107,0
17108,0
17109,0
17110,1
17111,1
17112,1
17113,0
17114,1
17115,1
17116,0
17117,0
17118,1
17119,0
17120,0
17121,0
17122,1
17123,0
17124,0
17125,0
17126,1
17127,0
17128,0
17129,0
17130,0
17131,0
17132,1
17133,1
17134,0
17135,0
17136,1
17137,1
17138,0
17139,1
17140,0
17141,1
17142,1
17143,1
17144,0
17145,1
17146,1
17147,1
17148,0
17149,0
17150,1
17151,0
17152,1
17153,1
17154,0
17155,1
17156,1
17157,0
17158,1
17159,0
17160,1
17161,1
17162,1
17163,1
17164,0
17165,1
17166,1
17167,0
17168,0
17169,1
17170,0
17171,1
17172,1
17173,0
17174,1
17175,1
17176,1
17177,0
17178,1
17179,0
17180,0
17181,1
17182,0
17183,0
17184,1
17185,0
17186,0
17187,1
17188,0
17189,1
17190,0
17191,0
17192,1
17193,1
17194,0
17195,0
17196,0
17197,0
17198,0
17199,1
17200,1
17201,0
17202,0
17203,1
17204,1
17205,0
17206,0
17207,1
17208,1
17209,0
17210,0
17211,0
17212,0
17213,0
17214,1
17215,1
17216,1
17217,0
17218,0
17219,0
17220,0
17221,1
17222,0
17223,1
17224,1
17225,0
17226,1
17227,0
17228,0
17229,0
17230,1
17231,1
17232,1
17233,1
17234,0
17235,0
17236,0
17237,1
17238,1
17239,0
17240,1
17241,1
17242,0
17243,0
17244,0
17245,0
17246,0
17247,1
17248,0
17249,0
17250,0
17251,1
17252,1
17253,0
17254,1
17255,1
17256,1
17257,0
17258,0
17259,1
17260,0
17261,0
17262,0
17263,0
17264,1
17265,1
17266,1
17267,1
17268,0
17269,1
17270,0
17271,0
17272,0
17273,0
17274,1
17275,1
17276,1
17277,0
17278,1
17279,0
17280,0
17281,1
17282,1
17283,0
17284,1
17285,1
17286,0
17287,1
17288,0
17289,0
17290,1
17291,1
17292,0
17293,0
17294,1
17295,0
17296,0
17297,0
17298,1
17299,1
17300,0
17301,1
17302,1
17303,0
17304,0
17305,0
17306,1
17307,1
17308,0
17309,0
17310,1
17311,1
17312,0
17313,1
17314,0
17315,0
17316,1
17317,1
17318,1
17319,1
17320,0
17321,1
17322,0
17323,1
17324,1
17325,0
17326,1
17327,0
17328,0
17329,0
17330,0
17331,0
17332,0
17333,1
17334,1
17335,0
17336,1
17337,0
17338,0
17339,0
17340,0
17341,0
17342,1
17343,1
17344,0
17345,0
17346,1
17347,1
17348,1
17349,0
17350,1
17351,1
17352,1
17353,0
17354,1
17355,0
17356,0
17357,0
17358,1
17359,1
17360,1
17361,0
17362,0
17363,1
17364,1
17365,1
17366,1
17367,1
17368,1
17369,1
17370,0
17371,0
17372,0
17373,1
17374,0
17375,1
17376,0
17377,1
17378,0
17379,1
17380,0
17381,1
17382,1
17383,1
17384,0
17385,1
17386,0
17387,1
17388,0
17389,0
17390,0
17391,0
17392,0
17393,0
17394,0
17395,1
17396,1
17397,1
17398,0
17399,1
17400,0
17401,0
17402,1
17403,0
17404,1
17405,0
17406,1
17407,1
17408,0
17409,1
17410,1
17411,1
17412,1
17413,0
17414,1
17415,0
17416,0
17417,1
17418,1
17419,0
17420,0
17421,0
17422,1
17423,0
17424,0
17425,0
17426,1
17427,1
17428,0
17429,0
17430,1
17431,1
17432,0
17433,0
17434,0
17435,0
17436,0
17437,1
17438,1
17439,0
17440,0
17441,1
17442,1
17443,0
17444,0
17445,1
17446,0
17447,1
17448,0
17449,1
17450,0
17451,0
17452,1
17453,1
17454,0
17455,1
17456,0
17457,1
17458,1
17459,0
17460,0
17461,0
17462,1
17463,1
17464,1
17465,1
17466,0
17467,0
17468,0
17469,1
17470,1
17471,1
17472,0
17473,0
17474,0
17475,0
17476,1
17477,1
17478,0
17479,1
17480,1
